,address,date,price
159,팽성읍 객사리,2013,86.81528662420382
160,팽성읍 객사리,2013,64.42857142857143
161,팽성읍 객사리,2013,64.39597315436242
162,팽성읍 노와리,2013,4.501239464551314
163,팽성읍 노와리,2013,21.216216216216218
164,팽성읍 노와리,2013,20.689655172413794
165,팽성읍 노와리,2013,4.796511627906977
166,팽성읍 노와리,2013,21.175182481751825
167,팽성읍 두리,2013,19.287769784172664
168,팽성읍 두리,2013,19.467224546722456
169,팽성읍 근내리,2013,10.631578947368421
170,팽성읍 근내리,2013,10.622222222222222
171,팽성읍 근내리,2013,10.6875
172,팽성읍 근내리,2013,10.642857142857142
173,팽성읍 근내리,2013,31.25
174,팽성읍 근내리,2013,44.696969696969695
175,팽성읍 근내리,2013,44.70031545741325
176,팽성읍 근내리,2013,44.82035928143713
177,팽성읍 석봉리,2013,6.90010298661174
178,팽성읍 석봉리,2013,6.902627511591963
179,팽성읍 석봉리,2013,6.91640866873065
180,팽성읍 원정리,2013,14.492753623188406
181,팽성읍 신대리,2013,11.796457219251337
182,팽성읍 노양리,2013,15.96875
183,팽성읍 노양리,2013,14.45718901453958
184,팽성읍 노양리,2013,15.903069466882068
185,팽성읍 노양리,2013,15.903069466882068
186,팽성읍 노양리,2013,14.515625
187,팽성읍 노양리,2013,15.125
188,팽성읍 노양리,2013,16.6875
189,팽성읍 대사리,2013,12.0
190,팽성읍 동창리,2013,33.222591362126245
191,팽성읍 송화리,2013,30.228346456692915
192,팽성읍 송화리,2013,30.229129020599927
193,팽성읍 송화리,2013,33.75
194,안중읍 안중리,2013,117.97752808988764
195,안중읍 학현리,2013,10.080645161290322
196,안중읍 학현리,2013,21.480406386066765
197,안중읍 금곡리,2013,11.171335504885993
198,안중읍 금곡리,2013,10.5
199,안중읍 금곡리,2013,23.696682464454977
200,안중읍 대반리,2013,4.63768115942029
201,안중읍 삼정리,2013,3.8309859154929575
202,안중읍 삼정리,2013,3.3
203,안중읍 삼정리,2013,6.109489051094891
204,안중읍 삼정리,2013,4.0212765957446805
205,안중읍 삼정리,2013,4.2
206,안중읍 삼정리,2013,4.0
207,안중읍 삼정리,2013,4.224137931034483
208,안중읍 삼정리,2013,19.06158357771261
209,안중읍 용성리,2013,5.545752457776658
210,안중읍 용성리,2013,14.101057579318448
211,안중읍 현화리,2013,46.90909090909091
212,안중읍 현화리,2013,46.91919191919192
213,안중읍 현화리,2013,45.529411764705884
214,안중읍 현화리,2013,25.705645161290324
215,포승읍 도곡리,2013,271.6082659478886
216,포승읍 도곡리,2013,32.94117647058823
217,포승읍 도곡리,2013,32.666666666666664
218,포승읍 도곡리,2013,32.72884283246977
219,포승읍 원정리,2013,21.666666666666668
220,포승읍 원정리,2013,21.52173913043478
221,포승읍 원정리,2013,4.533943965517241
