,Unnamed: 0,address,date,price,newaddress
118,118, 월곡동,2013,29.718614718614717,월곡동
119,119, 월곡동,2013,6.136363636363638,월곡동
120,120, 월곡동,2013,12.0,월곡동
121,121, 월곡동,2013,24.462809917355372,월곡동
122,122, 월곡동,2013,24.303030303030305,월곡동
123,123, 월곡동,2013,24.24242424242424,월곡동
124,124, 월곡동,2013,24.269662921348313,월곡동
125,125, 월곡동,2013,24.172661870503603,월곡동
126,126, 월곡동,2013,25.0,월곡동
127,127, 월곡동,2013,34.0,월곡동
128,128, 월곡동,2013,24.190476190476193,월곡동
129,129, 월곡동,2013,27.0,월곡동
130,130, 월곡동,2013,24.177777777777774,월곡동
131,131, 월곡동,2013,24.88888888888889,월곡동
132,132, 월곡동,2013,11.191090269636577,월곡동
133,133, 죽백동,2013,22.054380664652573,죽백동
134,134, 죽백동,2013,28.396946564885496,죽백동
135,135, 죽백동,2013,22.6875,죽백동
136,136, 죽백동,2013,36.299145299145295,죽백동
137,137, 죽백동,2013,22.686886708296164,죽백동
138,138, 죽백동,2013,22.67881241565452,죽백동
139,139, 죽백동,2013,22.681818181818183,죽백동
140,140, 죽백동,2013,22.687432867884,죽백동
141,141, 죽백동,2013,22.686351706036746,죽백동
142,142, 죽백동,2013,22.8,죽백동
143,143, 죽백동,2013,22.69230769230769,죽백동
144,144, 죽백동,2013,22.687211093990754,죽백동
145,145, 죽백동,2013,24.5,죽백동
146,146, 죽백동,2013,22.794117647058826,죽백동
147,147, 죽백동,2013,23.466666666666665,죽백동
148,148, 죽백동,2013,22.686440677966104,죽백동
149,149, 죽백동,2013,22.685314685314694,죽백동
150,150, 죽백동,2013,33.227513227513235,죽백동
151,151,팽성읍 객사리,2013,86.81818181818181,팽성읍
152,152,팽성읍 객사리,2013,64.9,팽성읍
153,153,팽성읍 객사리,2013,65.0,팽성읍
154,154,팽성읍 객사리,2013,64.4,팽성읍
155,155,팽성읍 객사리,2013,64.3989898989899,팽성읍
156,156,팽성읍 객사리,2013,64.78529411764707,팽성읍
157,157,팽성읍 객사리,2013,65.0,팽성읍
158,158,팽성읍 객사리,2013,65.0,팽성읍
159,159,팽성읍 객사리,2013,86.81528662420382,팽성읍
160,160,팽성읍 객사리,2013,64.42857142857143,팽성읍
161,161,팽성읍 객사리,2013,64.39597315436242,팽성읍
162,162,팽성읍 노와리,2013,4.501239464551314,팽성읍
163,163,팽성읍 노와리,2013,21.216216216216214,팽성읍
164,164,팽성읍 노와리,2013,20.689655172413797,팽성읍
165,165,팽성읍 노와리,2013,4.796511627906976,팽성읍
166,166,팽성읍 노와리,2013,21.175182481751822,팽성읍
167,167,팽성읍 두리,2013,19.287769784172664,팽성읍
168,168,팽성읍 두리,2013,19.467224546722452,팽성읍
169,169,팽성읍 근내리,2013,10.631578947368421,팽성읍
170,170,팽성읍 근내리,2013,10.622222222222222,팽성읍
171,171,팽성읍 근내리,2013,10.6875,팽성읍
172,172,팽성읍 근내리,2013,10.642857142857142,팽성읍
173,173,팽성읍 근내리,2013,31.25,팽성읍
174,174,팽성읍 근내리,2013,44.6969696969697,팽성읍
175,175,팽성읍 근내리,2013,44.700315457413254,팽성읍
176,176,팽성읍 근내리,2013,44.82035928143713,팽성읍
177,177,팽성읍 석봉리,2013,6.90010298661174,팽성읍
178,178,팽성읍 석봉리,2013,6.902627511591962,팽성읍
179,179,팽성읍 석봉리,2013,6.91640866873065,팽성읍
180,180,팽성읍 원정리,2013,14.492753623188404,팽성읍
181,181,팽성읍 신대리,2013,11.796457219251337,팽성읍
182,182,팽성읍 노양리,2013,15.96875,팽성읍
183,183,팽성읍 노양리,2013,14.45718901453958,팽성읍
184,184,팽성읍 노양리,2013,15.90306946688207,팽성읍
185,185,팽성읍 노양리,2013,15.90306946688207,팽성읍
186,186,팽성읍 노양리,2013,14.515625,팽성읍
187,187,팽성읍 노양리,2013,15.125,팽성읍
188,188,팽성읍 노양리,2013,16.6875,팽성읍
189,189,팽성읍 대사리,2013,12.0,팽성읍
190,190,팽성읍 동창리,2013,33.222591362126245,팽성읍
191,191,팽성읍 송화리,2013,30.228346456692915,팽성읍
192,192,팽성읍 송화리,2013,30.229129020599927,팽성읍
193,193,팽성읍 송화리,2013,33.75,팽성읍
194,194,안중읍 안중리,2013,117.97752808988764,안중읍
195,195,안중읍 학현리,2013,10.080645161290322,안중읍
196,196,안중읍 학현리,2013,21.480406386066765,안중읍
197,197,안중읍 금곡리,2013,11.171335504885993,안중읍
198,198,안중읍 금곡리,2013,10.5,안중읍
199,199,안중읍 금곡리,2013,23.696682464454977,안중읍
200,200,안중읍 대반리,2013,4.63768115942029,안중읍
201,201,안중읍 삼정리,2013,3.8309859154929575,안중읍
202,202,안중읍 삼정리,2013,3.3,안중읍
203,203,안중읍 삼정리,2013,6.109489051094892,안중읍
204,204,안중읍 삼정리,2013,4.0212765957446805,안중읍
205,205,안중읍 삼정리,2013,4.2,안중읍
206,206,안중읍 삼정리,2013,4.0,안중읍
207,207,안중읍 삼정리,2013,4.224137931034483,안중읍
208,208,안중읍 삼정리,2013,19.06158357771261,안중읍
